country_region,date,confirmed
Azerbaijan,2020-04-22,1518
Azerbaijan,2020-04-23,1548
Azerbaijan,2020-04-24,1592
Azerbaijan,2020-04-25,1617
Azerbaijan,2020-04-26,1645
Azerbaijan,2020-04-27,1678
Azerbaijan,2020-04-28,1717
Azerbaijan,2020-04-29,1766
Azerbaijan,2020-04-30,1804
Azerbaijan,2020-05-01,1854
Azerbaijan,2020-05-02,1894
Azerbaijan,2020-05-03,1932
Azerbaijan,2020-05-04,1984
Azerbaijan,2020-05-05,2060
Azerbaijan,2020-05-06,2127
Azerbaijan,2020-05-07,2204
Azerbaijan,2020-05-08,2279
Azerbaijan,2020-05-09,2422
Azerbaijan,2020-05-10,2519
Azerbaijan,2020-05-11,2589
Azerbaijan,2020-05-12,2693
Azerbaijan,2020-05-13,2758
Azerbaijan,2020-05-14,2879
Azerbaijan,2020-05-15,2980
Azerbaijan,2020-05-16,3138
Azerbaijan,2020-05-17,3274
Azerbaijan,2020-05-18,3387
Azerbaijan,2020-05-19,3518
Azerbaijan,2020-05-20,3631
Azerbaijan,2020-05-21,3749
Azerbaijan,2020-05-22,3855
Azerbaijan,2020-05-23,3982
Azerbaijan,2020-05-24,4122
Azerbaijan,2020-05-25,4271
Azerbaijan,2020-05-26,4403
Azerbaijan,2020-05-27,4568
Azerbaijan,2020-05-28,4759
Azerbaijan,2020-05-29,4989
Azerbaijan,2020-05-30,5246
Azerbaijan,2020-05-31,5494
Bahamas,2020-03-22,4
Bahamas,2020-03-23,4
Bahamas,2020-03-24,5
Bahamas,2020-03-25,5
Bahamas,2020-03-26,9
Bahamas,2020-03-27,10
Bahamas,2020-03-28,10
Bahamas,2020-03-29,11
Bahamas,2020-03-30,14
Bahamas,2020-03-31,14
Bahamas,2020-04-01,21
Bahamas,2020-04-02,24
Bahamas,2020-04-03,24
Bahamas,2020-04-04,28
Bahamas,2020-04-05,28
Bahamas,2020-04-06,29
Bahamas,2020-04-07,33
Bahamas,2020-04-08,40
Bahamas,2020-04-09,41
Bahamas,2020-04-10,42
Bahamas,2020-04-11,46
Bahamas,2020-04-12,46
Bahamas,2020-04-13,47
Bahamas,2020-04-14,49
Bahamas,2020-04-15,49
Bahamas,2020-04-16,53
Bahamas,2020-04-17,54
Bahamas,2020-04-18,55
Bahamas,2020-04-19,55
Bahamas,2020-04-20,60
Bahamas,2020-04-21,65
Bahamas,2020-04-22,65
Bahamas,2020-04-23,72
Bahamas,2020-04-24,73
Bahamas,2020-04-25,78
Bahamas,2020-04-26,80
Bahamas,2020-04-27,80
Bahamas,2020-04-28,80
Bahamas,2020-04-29,80
Bahamas,2020-04-30,81
Bahamas,2020-05-01,81
Bahamas,2020-05-02,83
Bahamas,2020-05-03,83
Bahamas,2020-05-04,83
Bahamas,2020-05-05,89
Bahamas,2020-05-06,92
Bahamas,2020-05-07,92
Bahamas,2020-05-08,92
Bahamas,2020-05-09,92
Bahamas,2020-05-10,92
Bahamas,2020-05-11,93
Bahamas,2020-05-12,93
Bahamas,2020-05-13,94
Bahamas,2020-05-14,96
Bahamas,2020-05-15,96
Bahamas,2020-05-16,96
Bahamas,2020-05-17,96
Bahamas,2020-05-18,96
Bahamas,2020-05-19,96
Bahamas,2020-05-20,97
Bahamas,2020-05-21,97
Bahamas,2020-05-22,97
Bahamas,2020-05-23,100
Bahamas,2020-05-24,100
Bahamas,2020-05-25,100
Bahamas,2020-05-26,100
Bahamas,2020-05-27,100
Bahamas,2020-05-28,101
Bahamas,2020-05-29,102
Bahamas,2020-05-30,102
Bahamas,2020-05-31,102
"Bahamas, The",2020-03-19,3
"Bahamas, The",2020-03-20,3
"Bahamas, The",2020-03-21,4
Bahrain,2020-03-01,47
Bahrain,2020-03-02,49
Bahrain,2020-03-03,49
Bahrain,2020-03-04,52
Bahrain,2020-03-05,55
Bahrain,2020-03-06,60
Bahrain,2020-03-07,85
Bahrain,2020-03-08,85
Bahrain,2020-03-09,95
Bahrain,2020-03-10,110
Bahrain,2020-03-11,195
Bahrain,2020-03-12,195
Bahrain,2020-03-13,189
Bahrain,2020-03-14,210
Bahrain,2020-03-15,214
Bahrain,2020-03-16,214
Bahrain,2020-03-17,228
Bahrain,2020-03-18,256
Bahrain,2020-03-19,278
Bahrain,2020-03-20,285
Bahrain,2020-03-21,305
Bahrain,2020-03-22,334
Bahrain,2020-03-23,377
Bahrain,2020-03-24,392
Bahrain,2020-03-25,419
Bahrain,2020-03-26,458
Bahrain,2020-03-27,466
Bahrain,2020-03-28,476
Bahrain,2020-03-29,499
Bahrain,2020-03-30,515
Bahrain,2020-03-31,567
Bahrain,2020-04-01,569
Bahrain,2020-04-02,643
Bahrain,2020-04-03,672
Bahrain,2020-04-04,688
Bahrain,2020-04-05,700
Bahrain,2020-04-06,756
Bahrain,2020-04-07,811
Bahrain,2020-04-08,823
Bahrain,2020-04-09,887
Bahrain,2020-04-10,925
Bahrain,2020-04-11,1040
Bahrain,2020-04-12,1136
Bahrain,2020-04-13,1361
Bahrain,2020-04-14,1528
Bahrain,2020-04-15,1671
Bahrain,2020-04-16,1700
Bahrain,2020-04-17,1740
Bahrain,2020-04-18,1773
Bahrain,2020-04-19,1881
Bahrain,2020-04-20,1907
Bahrain,2020-04-21,1973
Bahrain,2020-04-22,2027
Bahrain,2020-04-23,2217
Bahrain,2020-04-24,2518
Bahrain,2020-04-25,2588
Bahrain,2020-04-26,2647
Bahrain,2020-04-27,2723
Bahrain,2020-04-28,2811
Bahrain,2020-04-29,2921
Bahrain,2020-04-30,3040
Bahrain,2020-05-01,3170
Bahrain,2020-05-02,3284
Bahrain,2020-05-03,3383
Bahrain,2020-05-04,3533
Bahrain,2020-05-05,3720
Bahrain,2020-05-06,3934
Bahrain,2020-05-07,4199
Bahrain,2020-05-08,4444
Bahrain,2020-05-09,4774
Bahrain,2020-05-10,4941
Bahrain,2020-05-11,5236
Bahrain,2020-05-12,5531
Bahrain,2020-05-13,5816
Bahrain,2020-05-14,6198
Bahrain,2020-05-15,6583
Bahrain,2020-05-16,6747
Bahrain,2020-05-17,6956
Bahrain,2020-05-18,7184
Bahrain,2020-05-19,7532
Bahrain,2020-05-20,7888
Bahrain,2020-05-21,8174
Bahrain,2020-05-22,8414
Bahrain,2020-05-23,8802
Bahrain,2020-05-24,9138
Bahrain,2020-05-25,9171
Bahrain,2020-05-26,9366
Bahrain,2020-05-27,9692
Bahrain,2020-05-28,10052
Bahrain,2020-05-29,10449
Bahrain,2020-05-30,10793
Bahrain,2020-05-31,11398
Bangladesh,2020-03-08,3
Bangladesh,2020-03-09,3
Bangladesh,2020-03-10,3
Bangladesh,2020-03-11,3
Bangladesh,2020-03-12,3
Bangladesh,2020-03-13,3
Bangladesh,2020-03-14,3
Bangladesh,2020-03-15,5
Bangladesh,2020-03-16,8
Bangladesh,2020-03-17,10
Bangladesh,2020-03-18,14
Bangladesh,2020-03-19,17
Bangladesh,2020-03-20,20
Bangladesh,2020-03-21,25
Bangladesh,2020-03-22,27
Bangladesh,2020-03-23,33
Bangladesh,2020-03-24,39
Bangladesh,2020-03-25,39
Bangladesh,2020-03-26,44
Bangladesh,2020-03-27,48
Bangladesh,2020-03-28,48
Bangladesh,2020-03-29,48
Bangladesh,2020-03-30,49
Bangladesh,2020-03-31,51
Bangladesh,2020-04-01,54
Bangladesh,2020-04-02,56
Bangladesh,2020-04-03,61
Bangladesh,2020-04-04,70
Bangladesh,2020-04-05,88
Bangladesh,2020-04-06,123
Bangladesh,2020-04-07,164
Bangladesh,2020-04-08,218
Bangladesh,2020-04-09,330
Bangladesh,2020-04-10,424
Bangladesh,2020-04-11,482
Bangladesh,2020-04-12,621
Bangladesh,2020-04-13,803
Bangladesh,2020-04-14,1012
Bangladesh,2020-04-15,1231
Bangladesh,2020-04-16,1572
Bangladesh,2020-04-17,1838
Bangladesh,2020-04-18,2144
Bangladesh,2020-04-19,2456
Bangladesh,2020-04-20,2948
Bangladesh,2020-04-21,3382
Bangladesh,2020-04-22,3772
Bangladesh,2020-04-23,4186
Bangladesh,2020-04-24,4689
Bangladesh,2020-04-25,4998
Bangladesh,2020-04-26,5416
Bangladesh,2020-04-27,5913
Bangladesh,2020-04-28,6462
Bangladesh,2020-04-29,7103
Bangladesh,2020-04-30,7667
Bangladesh,2020-05-01,8238
Bangladesh,2020-05-02,8790
Bangladesh,2020-05-03,9455
Bangladesh,2020-05-04,10143
Bangladesh,2020-05-05,10929
Bangladesh,2020-05-06,11719
Bangladesh,2020-05-07,12425
Bangladesh,2020-05-08,13134
Bangladesh,2020-05-09,13770
Bangladesh,2020-05-10,14657
Bangladesh,2020-05-11,15691
Bangladesh,2020-05-12,16660
Bangladesh,2020-05-13,17822
Bangladesh,2020-05-14,18863
Bangladesh,2020-05-15,20065
Bangladesh,2020-05-16,20995
Bangladesh,2020-05-17,22268
Bangladesh,2020-05-18,23870
Bangladesh,2020-05-19,25121
Bangladesh,2020-05-20,26738
Bangladesh,2020-05-21,28511
Bangladesh,2020-05-22,30205
Bangladesh,2020-05-23,32078
Bangladesh,2020-05-24,33610
Bangladesh,2020-05-25,35585
Bangladesh,2020-05-26,36751
Bangladesh,2020-05-27,38292
Bangladesh,2020-05-28,40321
Bangladesh,2020-05-29,42844
Bangladesh,2020-05-30,44608
Bangladesh,2020-05-31,47153
Barbados,2020-03-17,2
Barbados,2020-03-18,2
Barbados,2020-03-19,5
Barbados,2020-03-20,5
Barbados,2020-03-21,6
Barbados,2020-03-22,14
Barbados,2020-03-23,17
Barbados,2020-03-24,18
Barbados,2020-03-25,18
Barbados,2020-03-26,18
Barbados,2020-03-27,24
Barbados,2020-03-28,26
Barbados,2020-03-29,33
Barbados,2020-03-30,33
Barbados,2020-03-31,34
Barbados,2020-04-01,34
Barbados,2020-04-02,46
Barbados,2020-04-03,51
Barbados,2020-04-04,52
Barbados,2020-04-05,56
Barbados,2020-04-06,60
Barbados,2020-04-07,63
Barbados,2020-04-08,63
Barbados,2020-04-09,66
Barbados,2020-04-10,67
Barbados,2020-04-11,68
Barbados,2020-04-12,71
Barbados,2020-04-13,72
Barbados,2020-04-14,72
Barbados,2020-04-15,73
Barbados,2020-04-16,75
Barbados,2020-04-17,75
Barbados,2020-04-18,75
Barbados,2020-04-19,75
Barbados,2020-04-20,75
Barbados,2020-04-21,75
Barbados,2020-04-22,75
Barbados,2020-04-23,76
Barbados,2020-04-24,77
Barbados,2020-04-25,79
Barbados,2020-04-26,79
Barbados,2020-04-27,80
Barbados,2020-04-28,80
Barbados,2020-04-29,80
Barbados,2020-04-30,81
Barbados,2020-05-01,81
Barbados,2020-05-02,81
Barbados,2020-05-03,82
Barbados,2020-05-04,82
Barbados,2020-05-05,82
Barbados,2020-05-06,82
Barbados,2020-05-07,82
Barbados,2020-05-08,83
Barbados,2020-05-09,84
Barbados,2020-05-10,84
Barbados,2020-05-11,84
Barbados,2020-05-12,85
Barbados,2020-05-13,85
Barbados,2020-05-14,85
Barbados,2020-05-15,85
Barbados,2020-05-16,86
Barbados,2020-05-17,88
Barbados,2020-05-18,88
Barbados,2020-05-19,90
Barbados,2020-05-20,90
Barbados,2020-05-21,90
Barbados,2020-05-22,90
Barbados,2020-05-23,92
Barbados,2020-05-24,92
Barbados,2020-05-25,92
Barbados,2020-05-26,92
Barbados,2020-05-27,92
Barbados,2020-05-28,92
Barbados,2020-05-29,92
Barbados,2020-05-30,92
Barbados,2020-05-31,92
Belarus,2020-03-01,1
Belarus,2020-03-02,1
Belarus,2020-03-03,1
Belarus,2020-03-04,6
Belarus,2020-03-05,6
Belarus,2020-03-06,6
Belarus,2020-03-07,6
Belarus,2020-03-08,6
Belarus,2020-03-09,6
Belarus,2020-03-10,9
Belarus,2020-03-11,9
Belarus,2020-03-12,12
Belarus,2020-03-13,27
Belarus,2020-03-14,27
Belarus,2020-03-15,27
Belarus,2020-03-16,36
Belarus,2020-03-17,36
Belarus,2020-03-18,51
Belarus,2020-03-19,51
Belarus,2020-03-20,69
Belarus,2020-03-21,76
Belarus,2020-03-22,76
Belarus,2020-03-23,81
Belarus,2020-03-24,81
Belarus,2020-03-25,86
Belarus,2020-03-26,86
Belarus,2020-03-27,94
Belarus,2020-03-28,94
Belarus,2020-03-29,94
Belarus,2020-03-30,152
Belarus,2020-03-31,152
Belarus,2020-04-01,163
Belarus,2020-04-02,304
Belarus,2020-04-03,351
Belarus,2020-04-04,440
Belarus,2020-04-05,562
Belarus,2020-04-06,700
Belarus,2020-04-07,861
Belarus,2020-04-08,1066
Belarus,2020-04-09,1486
Belarus,2020-04-10,1981
Belarus,2020-04-11,2226
Belarus,2020-04-12,2578
Belarus,2020-04-13,2919
Belarus,2020-04-14,3281
Belarus,2020-04-15,3728
Belarus,2020-04-16,4204
Belarus,2020-04-17,4779
Belarus,2020-04-18,4779
Belarus,2020-04-19,4779
Belarus,2020-04-20,6264
Belarus,2020-04-21,6723
Belarus,2020-04-22,7281
Belarus,2020-04-23,8022
Belarus,2020-04-24,8773
Belarus,2020-04-25,9590
Belarus,2020-04-26,10463
Belarus,2020-04-27,11289
Belarus,2020-04-28,12208
Belarus,2020-04-29,13181
Belarus,2020-04-30,14027
Belarus,2020-05-01,14917
Belarus,2020-05-02,15828
Belarus,2020-05-03,16705
Belarus,2020-05-04,17489
Belarus,2020-05-05,18350
Belarus,2020-05-06,19255
Belarus,2020-05-07,20168
Belarus,2020-05-08,21101
Belarus,2020-05-09,22052
Belarus,2020-05-10,22973
Belarus,2020-05-11,23906
Belarus,2020-05-12,24873
Belarus,2020-05-13,25825
Belarus,2020-05-14,26772
Belarus,2020-05-15,27730
Belarus,2020-05-16,28681
Belarus,2020-05-17,29650
Belarus,2020-05-18,30572
Belarus,2020-05-19,31508
Belarus,2020-05-20,32426
Belarus,2020-05-21,33371
Belarus,2020-05-22,34303
Belarus,2020-05-23,35244
Belarus,2020-05-24,36198
Belarus,2020-05-25,37144
Belarus,2020-05-26,38059
Belarus,2020-05-27,38956
Belarus,2020-05-28,39858
Belarus,2020-05-29,40764
Belarus,2020-05-30,41658
Belarus,2020-05-31,42556
Belgium,2020-03-01,2
Belgium,2020-03-02,8
Belgium,2020-03-03,13
Belgium,2020-03-04,23
Belgium,2020-03-05,50
Belgium,2020-03-06,109
Belgium,2020-03-07,169
Belgium,2020-03-08,200
Belgium,2020-03-09,239
Belgium,2020-03-10,267
Belgium,2020-03-11,314
Belgium,2020-03-12,314
Belgium,2020-03-13,559
Belgium,2020-03-14,689
Belgium,2020-03-15,886
Belgium,2020-03-16,1058
Belgium,2020-03-17,1243
Belgium,2020-03-18,1486
Belgium,2020-03-19,1795
Belgium,2020-03-20,2257
Belgium,2020-03-21,2815
Belgium,2020-03-22,3401
Belgium,2020-03-23,3743
Belgium,2020-03-24,4269
Belgium,2020-03-25,4937
Belgium,2020-03-26,6235
Belgium,2020-03-27,7284
Belgium,2020-03-28,9134
Belgium,2020-03-29,10836
Belgium,2020-03-30,11899
Belgium,2020-03-31,12775
Belgium,2020-04-01,13964
Belgium,2020-04-02,15348
Belgium,2020-04-03,16770
Belgium,2020-04-04,18431
Belgium,2020-04-05,19691
Belgium,2020-04-06,20814
Belgium,2020-04-07,22194
Belgium,2020-04-08,23403
Belgium,2020-04-09,24983
Belgium,2020-04-10,26667
Belgium,2020-04-11,28018
Belgium,2020-04-12,29647
Belgium,2020-04-13,30589
Belgium,2020-04-14,31119
Belgium,2020-04-15,33573
Belgium,2020-04-16,34809
Belgium,2020-04-17,36138
Belgium,2020-04-18,37183
Belgium,2020-04-19,38496
Belgium,2020-04-20,39983
Belgium,2020-04-21,40956
Belgium,2020-04-22,41889
Belgium,2020-04-23,42797
Belgium,2020-04-24,44293
Belgium,2020-04-25,45325
Belgium,2020-04-26,46134
Belgium,2020-04-27,46687
Belgium,2020-04-28,47334
Belgium,2020-04-29,47859
Belgium,2020-04-30,48519
Belgium,2020-05-01,49032
Belgium,2020-05-02,49517
Belgium,2020-05-03,49906
Belgium,2020-05-04,50267
Belgium,2020-05-05,50509
Belgium,2020-05-06,50781
Belgium,2020-05-07,51420
Belgium,2020-05-08,52011
Belgium,2020-05-09,52596
Belgium,2020-05-10,53081
Belgium,2020-05-11,53449
Belgium,2020-05-12,53779
Belgium,2020-05-13,53981
Belgium,2020-05-14,54288
Belgium,2020-05-15,54644
Belgium,2020-05-16,54989
Belgium,2020-05-17,55280
Belgium,2020-05-18,55559
Belgium,2020-05-19,55791
Belgium,2020-05-20,55983
Belgium,2020-05-21,56235
Belgium,2020-05-22,56511
Belgium,2020-05-23,56810
Belgium,2020-05-24,57092
Belgium,2020-05-25,57342
Belgium,2020-05-26,57455
Belgium,2020-05-27,57592
Belgium,2020-05-28,57849
Belgium,2020-05-29,58061
Belgium,2020-05-30,58186
Belgium,2020-05-31,58381
Belize,2020-03-23,1
Belize,2020-03-24,1
Belize,2020-03-25,2
Belize,2020-03-26,2
Belize,2020-03-27,2
Belize,2020-03-28,2
Belize,2020-03-29,2
Belize,2020-03-30,3
Belize,2020-03-31,3
Belize,2020-04-01,3
Belize,2020-04-02,3
Belize,2020-04-03,4
Belize,2020-04-04,4
Belize,2020-04-05,5
Belize,2020-04-06,7
Belize,2020-04-07,7
Belize,2020-04-08,8
Belize,2020-04-09,9
Belize,2020-04-10,10
Belize,2020-04-11,13
Belize,2020-04-12,14
Belize,2020-04-13,18
Belize,2020-04-14,18
Belize,2020-04-15,18
Belize,2020-04-16,18
Belize,2020-04-17,18
Belize,2020-04-18,18
Belize,2020-04-19,18
Belize,2020-04-20,18
Belize,2020-04-21,18
Belize,2020-04-22,18
Belize,2020-04-23,18
Belize,2020-04-24,18
Belize,2020-04-25,18
Belize,2020-04-26,18
Belize,2020-04-27,18
Belize,2020-04-28,18
Belize,2020-04-29,18
Belize,2020-04-30,18
Belize,2020-05-01,18
Belize,2020-05-02,18
Belize,2020-05-03,18
Belize,2020-05-04,18
Belize,2020-05-05,18
Belize,2020-05-06,18
Belize,2020-05-07,18
Belize,2020-05-08,18
Belize,2020-05-09,18
Belize,2020-05-10,18
Belize,2020-05-11,18
Belize,2020-05-12,18
Belize,2020-05-13,18
Belize,2020-05-14,18
Belize,2020-05-15,18
Belize,2020-05-16,18
Belize,2020-05-17,18
Belize,2020-05-18,18
Belize,2020-05-19,18
Belize,2020-05-20,18
Belize,2020-05-21,18
Belize,2020-05-22,18
Belize,2020-05-23,18
Belize,2020-05-24,18
Belize,2020-05-25,18
Belize,2020-05-26,18
Belize,2020-05-27,18
Belize,2020-05-28,18
Belize,2020-05-29,18
Belize,2020-05-30,18
Belize,2020-05-31,18
Benin,2020-03-16,1
Benin,2020-03-17,1
Benin,2020-03-18,2
Benin,2020-03-19,2
Benin,2020-03-20,2
Benin,2020-03-21,2
Benin,2020-03-22,2
Benin,2020-03-23,5
Benin,2020-03-24,6
Benin,2020-03-25,6
Benin,2020-03-26,6
Benin,2020-03-27,6
Benin,2020-03-28,6
Benin,2020-03-29,6
Benin,2020-03-30,6
Benin,2020-03-31,9
Benin,2020-04-01,13
Benin,2020-04-02,13
Benin,2020-04-03,16
Benin,2020-04-04,16
Benin,2020-04-05,22
Benin,2020-04-06,26
Benin,2020-04-07,26
Benin,2020-04-08,26
Benin,2020-04-09,26
Benin,2020-04-10,35
Benin,2020-04-11,35
Benin,2020-04-12,35
Benin,2020-04-13,35
Benin,2020-04-14,35
Benin,2020-04-15,35
Benin,2020-04-16,35
Benin,2020-04-17,35
Benin,2020-04-18,35
Benin,2020-04-19,35
Benin,2020-04-20,54
Benin,2020-04-21,54
Benin,2020-04-22,54
Benin,2020-04-23,54
Benin,2020-04-24,54
Benin,2020-04-25,54
Benin,2020-04-26,64
Benin,2020-04-27,64
Benin,2020-04-28,64
Benin,2020-04-29,64
Benin,2020-04-30,64
Benin,2020-05-01,90
Benin,2020-05-02,90
Benin,2020-05-03,90
Benin,2020-05-04,96
Benin,2020-05-05,96
Benin,2020-05-06,96
Benin,2020-05-07,140
Benin,2020-05-08,242
Benin,2020-05-09,284
Benin,2020-05-10,319
Benin,2020-05-11,319
Benin,2020-05-12,327
Benin,2020-05-13,327
Benin,2020-05-14,339
Benin,2020-05-15,339
Benin,2020-05-16,339
Benin,2020-05-17,339
Benin,2020-05-18,339
Benin,2020-05-19,130
Benin,2020-05-20,130
Benin,2020-05-21,135
Benin,2020-05-22,135
Benin,2020-05-23,135
Benin,2020-05-24,191
Benin,2020-05-25,191
Benin,2020-05-26,208
Benin,2020-05-27,210
Benin,2020-05-28,210
Benin,2020-05-29,224
Benin,2020-05-30,224
Benin,2020-05-31,232
Bhutan,2020-03-06,1
Bhutan,2020-03-07,1
Bhutan,2020-03-08,1
Bhutan,2020-03-09,1
Bhutan,2020-03-10,1
Bhutan,2020-03-11,1
Bhutan,2020-03-12,1
Bhutan,2020-03-13,1
Bhutan,2020-03-14,1
Bhutan,2020-03-15,1
Bhutan,2020-03-16,1
Bhutan,2020-03-17,1
Bhutan,2020-03-18,1
Bhutan,2020-03-19,1
Bhutan,2020-03-20,2
Bhutan,2020-03-21,2
Bhutan,2020-03-22,2
Bhutan,2020-03-23,2
Bhutan,2020-03-24,2
Bhutan,2020-03-25,2
Bhutan,2020-03-26,2
Bhutan,2020-03-27,3
Bhutan,2020-03-28,3
Bhutan,2020-03-29,4
Bhutan,2020-03-30,4
Bhutan,2020-03-31,4
Bhutan,2020-04-01,4
Bhutan,2020-04-02,5
Bhutan,2020-04-03,5
Bhutan,2020-04-04,5
Bhutan,2020-04-05,5
Bhutan,2020-04-06,5
Bhutan,2020-04-07,5
Bhutan,2020-04-08,5
Bhutan,2020-04-09,5
Bhutan,2020-04-10,5
Bhutan,2020-04-11,5
Bhutan,2020-04-12,5
Bhutan,2020-04-13,5
Bhutan,2020-04-14,5
Bhutan,2020-04-15,5
Bhutan,2020-04-16,5
Bhutan,2020-04-17,5
Bhutan,2020-04-18,5
Bhutan,2020-04-19,5
Bhutan,2020-04-20,5
Bhutan,2020-04-21,6
Bhutan,2020-04-22,6
Bhutan,2020-04-23,7
Bhutan,2020-04-24,7
Bhutan,2020-04-25,7
Bhutan,2020-04-26,7
Bhutan,2020-04-27,7
Bhutan,2020-04-28,7
Bhutan,2020-04-29,7
Bhutan,2020-04-30,7
Bhutan,2020-05-01,7
Bhutan,2020-05-02,7
Bhutan,2020-05-03,7
Bhutan,2020-05-04,7
Bhutan,2020-05-05,7
Bhutan,2020-05-06,7
Bhutan,2020-05-07,7
Bhutan,2020-05-08,7
Bhutan,2020-05-09,7
Bhutan,2020-05-10,7
Bhutan,2020-05-11,11
Bhutan,2020-05-12,11
Bhutan,2020-05-13,15
Bhutan,2020-05-14,20
Bhutan,2020-05-15,21
Bhutan,2020-05-16,21
Bhutan,2020-05-17,21
Bhutan,2020-05-18,21
Bhutan,2020-05-19,21
Bhutan,2020-05-20,21
Bhutan,2020-05-21,21
Bhutan,2020-05-22,21
Bhutan,2020-05-23,24
Bhutan,2020-05-24,24
Bhutan,2020-05-25,27
Bhutan,2020-05-26,27
Bhutan,2020-05-27,28
Bhutan,2020-05-28,31
Bhutan,2020-05-29,31
Bhutan,2020-05-30,33
Bhutan,2020-05-31,43
Bolivia,2020-03-11,2
Bolivia,2020-03-12,2
Bolivia,2020-03-13,3
Bolivia,2020-03-14,10
Bolivia,2020-03-15,10
Bolivia,2020-03-16,11
Bolivia,2020-03-17,11
Bolivia,2020-03-18,12
Bolivia,2020-03-19,12
Bolivia,2020-03-20,15
Bolivia,2020-03-21,19
Bolivia,2020-03-22,24
Bolivia,2020-03-23,27
Bolivia,2020-03-24,29
Bolivia,2020-03-25,32
Bolivia,2020-03-26,43
Bolivia,2020-03-27,61
Bolivia,2020-03-28,74
Bolivia,2020-03-29,81
Bolivia,2020-03-30,97
Bolivia,2020-03-31,107
Bolivia,2020-04-01,115
Bolivia,2020-04-02,123
Bolivia,2020-04-03,132
Bolivia,2020-04-04,139
Bolivia,2020-04-05,157
Bolivia,2020-04-06,183
Bolivia,2020-04-07,194
Bolivia,2020-04-08,210
Bolivia,2020-04-09,264
Bolivia,2020-04-10,268
Bolivia,2020-04-11,275
Bolivia,2020-04-12,300
Bolivia,2020-04-13,330
Bolivia,2020-04-14,354
Bolivia,2020-04-15,397
Bolivia,2020-04-16,441
Bolivia,2020-04-17,465
Bolivia,2020-04-18,493
Bolivia,2020-04-19,520
Bolivia,2020-04-20,564
Bolivia,2020-04-21,598
Bolivia,2020-04-22,609
Bolivia,2020-04-23,703
Bolivia,2020-04-24,807
Bolivia,2020-04-25,866
Bolivia,2020-04-26,950
Bolivia,2020-04-27,1014
Bolivia,2020-04-28,1014
Bolivia,2020-04-29,1110
Bolivia,2020-04-30,1110
Bolivia,2020-05-01,1229
Bolivia,2020-05-02,1229
Bolivia,2020-05-03,1594
Bolivia,2020-05-04,1681
Bolivia,2020-05-05,1802
Bolivia,2020-05-06,1886
Bolivia,2020-05-07,2081
Bolivia,2020-05-08,2266
Bolivia,2020-05-09,2437
Bolivia,2020-05-10,2556
Bolivia,2020-05-11,2831
Bolivia,2020-05-12,2964
Bolivia,2020-05-13,3148
Bolivia,2020-05-14,3372
Bolivia,2020-05-15,3577
Bolivia,2020-05-16,3826
Bolivia,2020-05-17,4088
Bolivia,2020-05-18,4263
Bolivia,2020-05-19,4481
Bolivia,2020-05-20,4919
Bolivia,2020-05-21,5187
Bolivia,2020-05-22,5579
Bolivia,2020-05-23,5915
Bolivia,2020-05-24,6263
Bolivia,2020-05-25,6660
Bolivia,2020-05-26,7136
Bolivia,2020-05-27,7768
Bolivia,2020-05-28,8387
Bolivia,2020-05-29,8731
Bolivia,2020-05-30,9592
Bolivia,2020-05-31,9982
Bosnia and Herzegovina,2020-03-05,2
Bosnia and Herzegovina,2020-03-06,2
Bosnia and Herzegovina,2020-03-07,3
Bosnia and Herzegovina,2020-03-08,3
Bosnia and Herzegovina,2020-03-09,3
Bosnia and Herzegovina,2020-03-10,5
Bosnia and Herzegovina,2020-03-11,7
Bosnia and Herzegovina,2020-03-12,11
Bosnia and Herzegovina,2020-03-13,13
Bosnia and Herzegovina,2020-03-14,18
Bosnia and Herzegovina,2020-03-15,24
Bosnia and Herzegovina,2020-03-16,25
Bosnia and Herzegovina,2020-03-17,26
Bosnia and Herzegovina,2020-03-18,38
Bosnia and Herzegovina,2020-03-19,63
Bosnia and Herzegovina,2020-03-20,89
Bosnia and Herzegovina,2020-03-21,93
Bosnia and Herzegovina,2020-03-22,126
Bosnia and Herzegovina,2020-03-23,132
Bosnia and Herzegovina,2020-03-24,166
Bosnia and Herzegovina,2020-03-25,176
Bosnia and Herzegovina,2020-03-26,191
Bosnia and Herzegovina,2020-03-27,237
Bosnia and Herzegovina,2020-03-28,258
Bosnia and Herzegovina,2020-03-29,323
Bosnia and Herzegovina,2020-03-30,368
Bosnia and Herzegovina,2020-03-31,420
Bosnia and Herzegovina,2020-04-01,459
Bosnia and Herzegovina,2020-04-02,533
Bosnia and Herzegovina,2020-04-03,579
Bosnia and Herzegovina,2020-04-04,624
Bosnia and Herzegovina,2020-04-05,654
Bosnia and Herzegovina,2020-04-06,674
Bosnia and Herzegovina,2020-04-07,764
Bosnia and Herzegovina,2020-04-08,804
Bosnia and Herzegovina,2020-04-09,858
Bosnia and Herzegovina,2020-04-10,901
Bosnia and Herzegovina,2020-04-11,946
Bosnia and Herzegovina,2020-04-12,1009
Bosnia and Herzegovina,2020-04-13,1037
Bosnia and Herzegovina,2020-04-14,1083
Bosnia and Herzegovina,2020-04-15,1110
Bosnia and Herzegovina,2020-04-16,1167
Bosnia and Herzegovina,2020-04-17,1214
